cart_id	mail	product_id
898322674734.0	e8d7e22e41	50569851710.0
712953747767.0	9f58b34b8f	939823367741.0
83285568997.0	0382458c18	343026042349.0
967547503219.0	7250664834	197825372527.0
321715516585.0	a351723484	914574395430.0
693446866445.0	3d85f30f75	1091967525214.0
435005494461.0	322481a352	469421427679.0
992690346745.0	6f61d4c683	404184428740.0
514570911791.0	9ae9097978	631579925052.0
580658003955.0	a09e03c67e	773456782550.0
371902625411.0	4960fdbf89	128659616893.0
371307985756.0	e29e64b1dd	1013594138681.0
829802566952.0	7cb18052e9	4449423198.0
774337620814.0	cdc4c9f6a8	637756041152.0
58177838142.0	97c5b2524e	687032513594.0
867432268376.0	03549a49e8	864774538546.0
446355528829.0	e37748f90c	597304759237.0
1093838384205.0	3e5ce6a5c0	65903036551.0
541444832658.0	060b11e5b2	517248296376.0
498876502493.0	84099858db	374759444480.0
457784533365.0	d58aa587ef	714180597645.0
828174612588.0	6a270f25b2	31572583176.0
32360102068.0	65c5f5d403	5380971315.0
968032395219.0	3dafdb4ffb	909048596641.0
928822418809.0	c817dd771a	851486193205.0
337109255485.0	2ce794a618	732704809089.0
1092098296660.0	aa04dc8b6b	823395923552.0
989761704234.0	dd78dc52fa	357697023111.0
34207588191.0	ba15608ae9	796939128705.0
407847216755.0	669015e906	49055232315.0
752792606783.0	de32f3adb4	811816571156.0
968257739202.0	873c5e04d9	210446325420.0
1034202064134.0	fd8dcd35a1	603960165383.0
336359125577.0	0d2f4d2113	469025404164.0
719466465428.0	78cb5aebb9	548623932851.0
76368828547.0	7782de6a35	130778856559.0
484352959282.0	423b3e1cde	92191429906.0
630487672493.0	2efbf238e6	838910079071.0
742886444177.0	b94926967d	454840813991.0
356960307359.0	7bfa7a4c06	1057723293225.0
63608902875.0	3eb08bd820	845993747705.0
15866149834.0	8b854f21aa	864358076946.0
989641524423.0	5328c283d2	491673951740.0
137946223960.0	9c29f0a5fa	458510854769.0
712953747767.0	9f58b34b8f	1017028926852.0
961234539626.0	5c194d17a1	523854177595.0
1011617674027.0	6bf64a4d2a	236960186886.0
957816819381.0	e73b58158c	15664823375.0
1014186489909.0	167c0e7ba3	327620385448.0
954751346323.0	31cf741277	958886059114.0
921465884871.0	4f74eb53bc	411677920317.0
559435566089.0	d61f08e4f5	536939912494.0
428857679674.0	7cbd79d510	783492928511.0
187043946588.0	741bdffe72	887030522568.0
959420880698.0	0d4051783f	222041526066.0
791651154013.0	9fb0581ff9	615326500843.0
272797416297.0	de6247b13f	873331682032.0
47366319822.0	e0ac124032	200887206250.0
536830715219.0	e9914ee858	218558657471.0
780574742754.0	a3ff0f51f4	881999066821.0
949066995286.0	cc925cfd89	825781977072.0
228179837194.0	423b3e1cde	375007370116.0
38189391897.0	d9a0bdc67b	614719905067.0
535289193040.0	702bd540fb	962581838728.0
746771516939.0	37c64b233a	657177934542.0
1019210653327.0	747405f173	249468518230.0
1050640839549.0	ed555a38ba	369100655079.0
851398437318.0	762f1ccd64	936274455432.0
545223905211.0	1a3f040e75	1013822769580.0
863459822804.0	423b3e1cde	15017415438.0
613064477827.0	1b1d6703ff	970280611304.0
986043453047.0	3dafdb4ffb	59757235606.0
522253236891.0	44ca9be3c8	119500027476.0
987079005581.0	6a29fa5285	528722559935.0
780741321116.0	2d69fa7935	485565660678.0
854905131808.0	b441fd562f	848006588675.0
230884336688.0	747b306219	572387109355.0
235435999890.0	423b3e1cde	668161663096.0
712953747767.0	9f58b34b8f	583192269806.0
220159248423.0	866f1800f5	504369630708.0
448875173714.0	fd3a58809d	451897034521.0
391750230116.0	b0b2214a75	805256046527.0
556215453335.0	0150774208	352419596711.0
990616402493.0	7b2f69e451	646060357602.0
452784753530.0	6ec8060e7d	249930405862.0
239810355197.0	25ccc5c5cc	269179041592.0
706037519397.0	a079e60491	621350309971.0
221378415367.0	e8645b7a91	280166221862.0
824366400181.0	85d60fce5f	360037261671.0
704156072046.0	05868bfd79	87174748911.0
729918271393.0	e592749ea2	635999309358.0
481952212212.0	7cb18052e9	887462608289.0
709402251491.0	d61f08e4f5	30981781469.0
201969238898.0	423b3e1cde	871859603792.0
948052800020.0	aaed890b1b	765427848930.0
388591544282.0	c1b9e8b822	938542808845.0
329065571889.0	ba0672945d	263740817018.0
968194317400.0	a3db590647	257773484993.0
967398355828.0	2644b77b77	474710714903.0
360749100972.0	3eb08bd820	150446761263.0
336406752653.0	216500a07f	321531417887.0
986566651092.0	04d1ccf51f	953426005793.0
1014186489909.0	167c0e7ba3	894733651990.0
65207008962.0	7cb18052e9	438760799363.0
1013294177035.0	d74b422cc2	1067467917111.0
133897499950.0	9ad3c41985	22930744071.0
117447586074.0	3dafdb4ffb	613594509423.0
474543093157.0	e246d8354e	941407316944.0
1026592556863.0	f691283627	755659097015.0
508808345471.0	7cdec69f2f	154696991818.0
1010432892786.0	fe9bf283cc	969493199239.0
325451207224.0	8cfa990d58	894274951541.0
323848106614.0	84469e9e33	417739446105.0
46705039871.0	4f8b6b5f27	7229976579.0
586897934176.0	c432eb8f22	1006739323529.0
720700660555.0	098cd4d0d5	1061474102353.0
1254464966.0	15a35501d3	222743298375.0
554386930499.0	ca0d8f8746	824798921474.0
693446866445.0	3d85f30f75	842661397334.0
703015565636.0	82cdbde4da	558702186721.0
741497752279.0	4051e4f124	563100320263.0
501625315600.0	75a4832a37	82741249559.0
251678606489.0	a432287928	648930826567.0
90870342631.0	1d648e0e43	758691206073.0
686623926881.0	ef175d2c5c	562440170222.0
339744429390.0	cec466f77e	825688677965.0
142155616884.0	702f126a19	294641183156.0
603069894966.0	12870e4878	306562603935.0
617263306942.0	1e49718118	193358204358.0
730897500208.0	1e1b1fd145	686047334378.0
916708058150.0	011678e1fc	38048522902.0
728914924655.0	0c7c892416	104281500569.0
867197106770.0	f5917d8b77	979662488160.0
899442968842.0	e592749ea2	151250473721.0
443793632615.0	1d648e0e43	389211798703.0
329653151870.0	ccf1116bc8	903523116996.0
6928703942.0	b9c9eb9739	310976266056.0
346364345304.0	f53b81bfc6	980905410422.0
10158793694.0	1793f675af	14327403587.0
304893514556.0	f45294b42a	337944670689.0
255128835263.0	3dafdb4ffb	574127926681.0
589509727783.0	e3e7d63d60	408991835477.0
210849342908.0	c1d25a9bda	277017616520.0
988037979788.0	fa70828158	644083530587.0
628031071302.0	7ae959c3f2	776928949195.0
278178470313.0	695fa807db	423601721519.0
246880914540.0	6a2bac1691	284849187344.0
704156072046.0	05868bfd79	972130417821.0
696726038799.0	b676b320be	19301257972.0
256178658714.0	e32b931c20	669565729043.0
331078753271.0	423b3e1cde	763584776729.0
130571003635.0	a086311081	870007684237.0
808868248147.0	cdd05baaad	157079343081.0
1047258981337.0	979762fd8b	1048796891885.0
368927556673.0	f875160f8b	161845641338.0
751158695785.0	b419999a92	1020187242623.0
837023870114.0	12d18eb6d8	258662163330.0
440402964367.0	0263a62547	784895218383.0
515898463244.0	ca40c29046	745715455495.0
423658913666.0	ff40e7ba9f	208945847086.0
601294225125.0	001d9df0be	980110512890.0
1093196121707.0	67915654a0	69167641168.0
208252459504.0	0a1b6a8c81	1014388018109.0
561808675313.0	6efc44663a	749310733791.0
295960436146.0	5e7e4d4b5e	352836969558.0
994199362545.0	d3521fbb2d	875610193802.0
174432336982.0	3dafdb4ffb	219530640725.0
146412164647.0	bc9baad9e9	325484560838.0
414033763598.0	0e041f53fe	653506725916.0
564994321438.0	ddb33de991	1000519014349.0
498876502493.0	84099858db	890649863128.0
938012232061.0	d728dd785e	357892324281.0
481952212212.0	7cb18052e9	349502232538.0
275815938471.0	5470f6c11b	367050211889.0
613281128778.0	3dafdb4ffb	154740616337.0
981749043031.0	0d4051783f	269279166110.0
498605209702.0	d425e6f2ef	1044731453476.0
209378632276.0	a4a32460b7	974851285890.0
250944927637.0	1502398126	943469749227.0
778416278050.0	b99a970baf	138622783402.0
153475885853.0	8307dc22ef	872230997548.0
826961673945.0	fd3a58809d	21963167244.0
806931227916.0	f7f1d0b811	626379465501.0
530979143814.0	119819a1ce	527681659096.0
595046193659.0	9442d1a733	927342307423.0
412464349863.0	730fa5f855	899472842265.0
674787640552.0	d080c033b1	71093124443.0
966260997401.0	01557b7778	300579030323.0
396071038128.0	6a270f25b2	547093900761.0
803303965688.0	516e2e745c	779239893129.0
1000436078807.0	fb74ba7b16	135258366441.0
398121434142.0	2dc7e0e349	280775593802.0
41332477454.0	fd3a58809d	924041657284.0
189050586336.0	504f8f91ed	983136409667.0
311628979569.0	ccda09b679	132475061855.0
114921549208.0	cf7d91e0ae	758485346184.0
215714410127.0	08382158d1	549463060095.0
573859349994.0	60b9f58986	344808853234.0
484165130674.0	32cf4d027f	307312338464.0
677340006639.0	a4a32460b7	578459868776.0
800546234300.0	7cb2d07799	658701390032.0
325710180295.0	0d9d71d156	463084143304.0
180810212642.0	03fbcf6c83	817413068583.0
1029406884115.0	1a75edef10	340122364955.0
392874771506.0	80fa98585a	269755940269.0
138801732466.0	8f1c4eb110	485181285268.0
235584430797.0	03c230b87b	306731013118.0
70516418940.0	cca7324e2c	964215247248.0
935850624382.0	2efbf238e6	939778566017.0
737918578896.0	0f612d2457	1085051719889.0
1027520752650.0	c8a39f622c	228269348983.0
136205098627.0	6c5977cf12	1000671741899.0
643010005052.0	f5b15f856b	1040077520594.0
635391988114.0	bb282b0996	362078748483.0
435116116277.0	7980f1dc72	150514060833.0
518451084737.0	22cdbf33fd	68671233035.0
933692959023.0	f89a532677	662714750884.0
721016681893.0	b89b94163a	256861895487.0
467589825019.0	ed8e4afdb6	181426741097.0
860029488085.0	91deaaa731	739814070526.0
399114548068.0	38b9370e61	1025987376070.0
1021815008266.0	f875160f8b	176805528857.0
466867872417.0	315b046166	347183305436.0
138801732466.0	8f1c4eb110	821769897227.0
1029467531159.0	6b98324083	412250448995.0
855020694821.0	0d532c999b	944554119789.0
411156651181.0	6aec1752fa	311289857584.0
932890308707.0	38255b26fe	1075808094763.0
430717508278.0	495a5c84be	376416665110.0
238138990915.0	db53e3b72f	366525373031.0
1073053304665.0	7782de6a35	277082305313.0
115599219117.0	cd07d9d148	398963335714.0
1078262769619.0	3511e7e426	456914508252.0
368545971641.0	64957e1eef	235447376493.0
189081754832.0	a600201a54	759338371253.0
1017696335782.0	7cb18052e9	623367970944.0
570033197222.0	1ade9a9fee	409929919484.0
355500651945.0	5dcc509307	951744237594.0
669286680380.0	df8008f0f7	702067369695.0
991232477169.0	1e1b1fd145	793039325506.0
909129529450.0	f60e7c4741	583790907775.0
1019210653327.0	747405f173	174280280854.0
6122590229.0	f4e85b776c	805262723219.0
654659771412.0	b22a64d42a	860310389396.0
355500651945.0	5dcc509307	80787704495.0
766346337931.0	619c5b0539	734933999193.0
831083609781.0	53a7a9f971	809194579996.0
453002672759.0	90c58427ab	140380308170.0
870868079009.0	0a9fb54b32	248923581080.0
883328700091.0	ecb33c6420	852416161696.0
448875173714.0	fd3a58809d	838453744814.0
47981587028.0	d3edf3a63f	902427849093.0
394671263133.0	396f693cdb	241776501193.0
423147369018.0	9edd5d736a	612642026158.0
5119447105.0	df5e780678	1012994889927.0
375700106204.0	3a6eff730e	417392937096.0
552269913899.0	aca6a4176b	543966638506.0
851398437318.0	762f1ccd64	207793896762.0
1060734076309.0	2de594595c	139442423768.0
632292570491.0	9b8c2ea5b9	963119490065.0
730946459945.0	3f17f24f4f	511358255660.0
1094750108148.0	9557d6ed4f	1076728279010.0
789233596032.0	e96b55334f	341679451131.0
919262510265.0	3e12a9d666	1013822769580.0
282591301777.0	95c462a4e4	142719519058.0
174986648686.0	7cb18052e9	896093330548.0
853107590655.0	583cc71d99	856893643291.0
533478911285.0	d3fe82f740	744934403614.0
165520866616.0	cae3fe7236	492326301434.0
962184098499.0	0e0e5c49b1	1056376551184.0
446803141877.0	f5b1ba6c54	661845794966.0
634545665739.0	e73e5efc0e	644695665565.0
678094635712.0	a14373d829	691230803845.0
280085268144.0	3f766dd3a8	776813400752.0
953960414220.0	38f8ec10fe	250837492204.0
516166373017.0	3eb08bd820	969085641970.0
35071682758.0	b7431e6a3f	426716310058.0
592268416482.0	fc8208f692	945735235082.0
421117408271.0	b56794a825	1047483631010.0
759910085391.0	f5e563f055	772183514382.0
345155899489.0	5a6b244fb3	956376597081.0
820492894419.0	1592c549f1	42935944567.0
678094635712.0	a14373d829	213089245979.0
532899914352.0	0f612d2457	399917781262.0
388599732661.0	6b55ffd969	365715738910.0
579311109802.0	8b970a1217	680009713648.0
1003488918874.0	c47020c4e0	963698055940.0
940209896914.0	639cd5dd39	262834315163.0
749388859541.0	2dcdd129d8	598956451285.0
240536755361.0	d58aa587ef	271203095088.0
881208104682.0	e591ac0fd5	135758465813.0
78566367130.0	0e041f53fe	502388223871.0
224103432780.0	a24ed06f53	521979334554.0
199453183455.0	c99bcdb114	894174271179.0
672728474950.0	d3e7f6215e	542059007471.0
1021059206437.0	93affe6295	1039036897565.0
808642950507.0	df2a291401	906131546340.0
420686071400.0	b56794a825	776975756138.0
608136380876.0	a079e60491	894589343722.0
1023096481597.0	8d3c427272	345190281649.0
583862478282.0	55e0638d7e	1074091962275.0
190199522232.0	5bacabf111	460399673477.0
446138261801.0	bdd1aebd70	856993000034.0
245949357284.0	08d07a5bb0	800231786584.0
522993495329.0	c2df639426	874016069732.0
33195588162.0	ddf5df97fe	125577168133.0
45498789409.0	ee464e39c0	364406716861.0
629976019107.0	9b34fe7b32	130825339294.0
984463480979.0	955edd1d63	191348264010.0
648934193283.0	f6956b3f0f	209633023797.0
44119657577.0	51de8d85ea	144935311253.0
1028033608754.0	872c9e5273	301385376084.0
832063413390.0	05b795f994	1007559594130.0
490918994131.0	33be2cc7eb	868003069101.0
648474956097.0	1ba83f588c	958053010606.0
261457324956.0	ac20ab0b79	637631753852.0
833991594318.0	2f9d32b2d6	716094704786.0
866184806550.0	6f802e3aab	425450205747.0
682090580442.0	b56794a825	687500612293.0
780741321116.0	2d69fa7935	933633061427.0
376979219231.0	0fea4201c4	432959619495.0
1092098296660.0	aa04dc8b6b	17176309655.0
567178016704.0	64957e1eef	353440362100.0
697464642772.0	135da13089	9773208330.0
692425297797.0	d09421ea7d	548650033520.0
1091016256019.0	12870e4878	345516348635.0
26751063212.0	f6bf9b0097	1097538679185.0
650508275010.0	7a31e2fd9b	36392855067.0
952393505127.0	964e05e44f	614790785316.0
189939405822.0	ea5c99efd5	4804965567.0
469714147228.0	e592749ea2	384524367346.0
89684067776.0	7a8b107653	359448204615.0
428103514639.0	22be0e2beb	139209131338.0
1032830700571.0	b26efd007a	349538289489.0
1094750108148.0	9557d6ed4f	1056842890848.0
278034560119.0	4f82d6b593	1034324910360.0
133897499950.0	9ad3c41985	512521267828.0
623949492952.0	db208345a3	343578897914.0
357670400308.0	5f72c81fab	453675081047.0
810374552550.0	00951a1348	522949231712.0
792594229977.0	5bcb494ff9	437235349534.0
224023004462.0	ec0a32c8a5	704904186124.0
6122590229.0	f4e85b776c	1070767498997.0
533681875776.0	e4b3b72c50	762252417671.0
184396996089.0	3f3148ec53	46843839035.0
672007280027.0	a079e60491	228755172003.0
1011358915384.0	4d4328f239	921483742902.0
227010227848.0	4f89546919	895447294769.0
635391988114.0	bb282b0996	494316046261.0
593984118321.0	acf5d2d100	372336342606.0
782255766890.0	cf942815f7	695060334474.0
622912623801.0	c32c13dbf9	779587793568.0
526850545825.0	57716bdf3d	507964176400.0
475557465607.0	35d2c8a1dd	502492567812.0
672007280027.0	a079e60491	913644369154.0
747235044155.0	5f5c829125	80263979732.0
435802558728.0	ab84c7bcd3	774877403191.0
184932942462.0	df5e780678	18091515678.0
390496338469.0	61ffa5de81	162127963793.0
498552977801.0	666ee5d6ca	288271339639.0
998162866868.0	7cb18052e9	102855665328.0
1087232777486.0	1709cdcee4	169370185996.0
948520829586.0	a8b60c1398	617367305176.0
215026097837.0	a2c6f80ea6	1084714892109.0
211081321845.0	187fca20b8	581071206857.0
279774926164.0	2fac2fb3f4	838818944086.0
112999420002.0	b05ff2ce81	99754606668.0
812366498136.0	ebe3ec0b80	1096912232431.0
901609669818.0	33be2cc7eb	891294946300.0
649079949535.0	8e976dd57f	324267935424.0
780007576359.0	3eb08bd820	740584367465.0
339260231070.0	55dd4d8f0a	1003149374548.0
450102971651.0	5133e9373c	281714359277.0
182200389727.0	3f3148ec53	2413755345.0
268847885274.0	4166584bdf	550042939721.0
63187675514.0	e94a7b8119	176993205840.0
690895926631.0	ea9e563531	328497847851.0
435116116277.0	7980f1dc72	768740563747.0
277099463659.0	517c479043	385120956031.0
555801272068.0	6d52b05d66	468504480806.0
167577940995.0	8875b83643	476021203258.0
474808097286.0	2cec94d7ee	91261233972.0
878296214147.0	060b11e5b2	1049057635123.0
934445378365.0	6a270f25b2	907371934512.0
201721428692.0	1f696cf7d7	1050508240774.0
1094463540217.0	f764918b64	343911946386.0
710332186117.0	f5b1ba6c54	254505690389.0
676451989025.0	e316560b41	713450328248.0
95581138470.0	75d91f8068	285020233766.0
381351810780.0	662bc17565	894274951541.0
898552256434.0	3eb65e16b8	1044092041112.0
392013716037.0	dd432aa70a	104410175555.0
123804081542.0	f059e2d0ae	415166282004.0
862858095005.0	2cb2826f8e	607016158990.0
924588806655.0	7192fc29b8	945240311912.0
366381890046.0	6e67a2fdbb	297728475011.0
387469654917.0	cdeb6333bb	86997156745.0
704495276144.0	af265f2092	923889097376.0
587207263589.0	0a1b6a8c81	392622481539.0
696460713576.0	a079e60491	960222536518.0
33114978630.0	b7695582b7	137306820351.0
1071189280859.0	1d6a1c4f74	1033563249735.0
355500651945.0	5dcc509307	583690216112.0
164660915845.0	d84884f2b7	337944670689.0
879678807558.0	a46c734c06	1041541189950.0
64726347671.0	41f95e3ddd	988138546098.0
469149991348.0	ea9e563531	354299526207.0
917584429955.0	331156cf77	1064054655705.0
404020528346.0	24ecece81b	716501056918.0
1017942519961.0	7249569388	1032455119643.0
518209350276.0	a46c734c06	823750644562.0
428103514639.0	22be0e2beb	139542723070.0
95291602019.0	10ac26bb57	268325581177.0
376617890843.0	91deaaa731	469936638125.0
774571398194.0	a4720e0840	1074811815139.0
102991198956.0	6b98324083	810575507559.0
890181651669.0	a56b78c579	784639117396.0
782255766890.0	cf942815f7	423435676874.0
755680744496.0	deb4111a4f	940378707020.0
580382097270.0	c1d25a9bda	353667342934.0
294737071853.0	ba8eeb69a1	1025065748883.0
305275724544.0	d5b3a161ca	20083961283.0
418390319304.0	29f34a2a89	753795860524.0
459023785120.0	b56794a825	61102991905.0
74023661534.0	36183f6eca	531184750730.0
225761805609.0	5e423048b9	938921983456.0
29031087205.0	bf40a4b181	253897297477.0
459628514084.0	cd021e8def	113253109507.0
846300783299.0	5ace91ac7a	949129927594.0
963088294583.0	19c1a2dfc5	830538334420.0
819008497747.0	3e5ce6a5c0	597823318117.0
455655679189.0	217358c73f	461333595086.0
50424726751.0	424d706673	829871878239.0
291411550963.0	fe61c1068e	154688586708.0
8821799679.0	ee0f8cf447	390797423171.0
626522612242.0	f3dfb0e051	956624289229.0
182123417888.0	c7ae111e4e	724176347977.0
525854632430.0	c34f5bd8db	730871271032.0
665900917724.0	7eed5183f6	180558237986.0
134415405848.0	6a270f25b2	296244418731.0
816872376580.0	91f6635f23	175438214350.0
64246119036.0	9c100c7dd6	711202180918.0
269639756155.0	ff890372b2	80818794278.0
433490227200.0	5beaa9913e	822499079523.0
331961707160.0	0f26d3f226	48434490493.0
678178783199.0	23d2bd4f13	204340936354.0
983321709699.0	bc9baad9e9	643142143101.0
568754496987.0	4b03f6f971	976459784188.0
77431683070.0	231ef13c8b	242581801960.0
407466341859.0	1e1b1fd145	364289791307.0
77084342655.0	d649911508	273716064982.0
612320720254.0	3829207002	197364876996.0
991309444912.0	5bcb494ff9	329571944589.0
519669416349.0	a953cbfb26	959847483912.0
51616426085.0	8cc29aacd4	833066718946.0
632133258816.0	23d64402dd	88102824776.0
227863407238.0	08b394dc3a	176728045776.0
592891627516.0	4387bf1bf7	167952536954.0
12953896750.0	c5941829a6	931038838206.0
878187454057.0	8dfac2fa97	558267958183.0
125594908287.0	624638ff91	134608735689.0
1026690417454.0	3eb08bd820	917217506495.0
471022700894.0	82443d92ca	1044606782905.0
1057730999148.0	3788dced7a	884407777169.0
489448633264.0	d778dbce9b	422778549684.0
15528460989.0	3ef303f27b	1016541263655.0
848165529504.0	1eecd98719	246325616094.0
50447155735.0	55c023f01a	372305960002.0
765468493978.0	666ee5d6ca	269688055660.0
259833779446.0	3dafdb4ffb	443729179848.0
788254151328.0	ef15e695dc	672684090544.0
481952212212.0	7cb18052e9	247568664694.0
111039709843.0	8b970a1217	1069340220000.0
561226770403.0	6b55ffd969	1048852849086.0
821817729704.0	a66e12c511	847496130334.0
886976678092.0	135d11c053	1002720208381.0
465806792849.0	f852defeb5	571205956568.0
826961673945.0	fd3a58809d	657631952203.0
1049207974672.0	998929a588	1042279617449.0
190270731034.0	ecb33c6420	877591702546.0
45902394078.0	2175525ea9	748038842022.0
579493743772.0	94f05e8c2c	57615733444.0
353165221074.0	157f0cb861	484728532304.0
1022395123186.0	f1cfac6d78	30612945678.0
371902625411.0	4960fdbf89	245215654915.0
158030814594.0	b83bdc12b4	984558311185.0
776395985092.0	818429ddce	476564750625.0
444355570107.0	b5e9d1c32c	1068498174675.0
1050196829704.0	da7eccb7ba	266937083032.0
1009542267530.0	30945db429	646341135051.0
1027429649243.0	0097969942	509066107581.0
522253236891.0	44ca9be3c8	246061120127.0
642225572768.0	2273f8bf99	157392264981.0
357725846517.0	f168c2e09d	274433888734.0
705310379167.0	7cb18052e9	496076995957.0
964584158913.0	4960fdbf89	728475411374.0
98469369734.0	1709cdcee4	176912317589.0
586541397533.0	490b3915b6	379183799229.0
37114975411.0	d3edf3a63f	933467664715.0
171676120239.0	b9bf7112af	130510778482.0
531112423094.0	dae9922ba3	723253427892.0
298048749954.0	531d0158c4	969783440988.0
647492037232.0	509e079f5d	285004092774.0
444887176460.0	b56794a825	972209096879.0
563888411589.0	702bd540fb	541584663899.0
863441949866.0	ece7937b75	582316922138.0
597359317899.0	3ec17f2abc	634641613326.0
107700254341.0	e4b3b72c50	248953889175.0
1029467531159.0	6b98324083	220285173768.0
955529742412.0	0b6ac2fe46	181644847103.0
255120341148.0	a5c1e30dcb	187697117343.0
48149208806.0	54a948ff20	627542085193.0
403391511886.0	e7d418a998	31089903818.0
381525414459.0	0661423364	88151380890.0
964584158913.0	4960fdbf89	288031431393.0
1025937026838.0	bf17d7b9cd	815086437199.0
746067732169.0	cf8798838d	720153552530.0
883328700091.0	ecb33c6420	664910601997.0
62308834286.0	423b3e1cde	456851764977.0
660594450895.0	e6985d52b3	571507782697.0
903748128995.0	8619bf0462	517697383742.0
504160212155.0	4f74eb53bc	428256889988.0
259831422472.0	2fb7562150	769202474421.0
481952212212.0	7cb18052e9	153653003620.0
394227202442.0	5bcb494ff9	642638813412.0
249676384163.0	0fea4201c4	136268043744.0
595046193659.0	9442d1a733	819538760908.0
977644445689.0	6ecfe0ab75	68413329564.0
227863407238.0	08b394dc3a	464177010448.0
872961490912.0	97fc8b8be2	869848281630.0
575251556919.0	9801fa8d0d	946053390303.0
790430365269.0	9ab76b59de	35907687041.0
273572466150.0	a9e5971216	571349285369.0
802326813924.0	5218fe29c7	9163876049.0
970158064765.0	a1e34e4077	418945350090.0
565452185456.0	23c564caaf	26118026337.0
550284598465.0	3dafdb4ffb	294419372751.0
1025606136085.0	87e646decc	909341255855.0
1022862420210.0	2f9d32b2d6	316368503239.0
720791587007.0	90357f7db8	477159417432.0
156607042720.0	9baf7fc1a9	790333177978.0
367618119541.0	794c3ef0c5	374969914160.0
888789421832.0	b56794a825	622943996518.0
1002697596814.0	60f75b07ed	665517293095.0
58177838142.0	97c5b2524e	57888518860.0
1079276358177.0	2dd3a412ef	303249015738.0
830139836900.0	7cb18052e9	269184751835.0
241563550772.0	f13b3b6165	464700231010.0
890181651669.0	a56b78c579	989465460983.0
984463480979.0	955edd1d63	389437776164.0
78799391671.0	af4e048d69	45295765711.0
14432065911.0	918786506b	584335703734.0
112931981364.0	432c56ceb8	110772951852.0
161913655377.0	ac637ae5d2	590447431192.0
845783444703.0	c84572774b	913082151507.0
117888950122.0	9ee0f4c9c9	337944670689.0
655617162689.0	ffcb463d6a	1055966594799.0
1009004230984.0	01b7a513d5	481901940702.0
961868540189.0	05646179ce	1014703184111.0
154054678846.0	ac18c69ad1	208744182214.0
253231943819.0	4960fdbf89	806910254458.0
653954363644.0	ce5e7769df	271865924320.0
939175011232.0	42262a78da	443491088620.0
610455290357.0	bc9baad9e9	528119939863.0
880832149397.0	f07c664339	26246191352.0
911644850639.0	883765f452	52782022110.0
1009884156319.0	7a3472c03f	893154783771.0
94964734680.0	06c414bbfb	376523211977.0
748240257885.0	c97adfd4ca	123139192093.0
737709755510.0	8ad7239026	449376805610.0
940044883301.0	81b9d8706a	796122657748.0
138847286271.0	1986321de0	775363672013.0
88756186319.0	cd61ca1dc8	392499370951.0
339678253355.0	49dd94a346	1068796788490.0
433038096282.0	659b1b1565	448658247243.0
855805210104.0	4689091c4e	203684081038.0
1060812513757.0	f31a6f7d90	749946029221.0
924347081139.0	1c82a00ea1	330206147076.0
841501631100.0	d1e7b7bf61	253589608797.0
255147112165.0	4b4783f2a6	1071079831618.0
1069397782288.0	7b2f3abdb9	1062777415226.0
530102999782.0	7cb18052e9	693553422348.0
878502307114.0	fd9b36fe57	134010163063.0
891168891180.0	f13b3b6165	249130455298.0
805329065128.0	5dcc509307	671563047405.0
784707431277.0	d96d333b4e	817413068583.0
963088294583.0	19c1a2dfc5	516153457886.0
410733210534.0	24d6c472c5	766049670387.0
1027429649243.0	0097969942	121012741322.0
45502955089.0	3595cdea2b	861439224379.0
938012232061.0	d728dd785e	128074508762.0
555302748240.0	96a8c409cc	1076957000064.0
105200757704.0	b56794a825	450863375035.0
521598280229.0	cd9b981be3	197794715558.0
191692821502.0	0e5cd1e3a8	92473821917.0
1037229972234.0	08fd3bda4d	942151597233.0
552269913899.0	aca6a4176b	519503720589.0
529540801663.0	98ad5b2941	844292385315.0
742886444177.0	b94926967d	331173605063.0
988376987713.0	d7bc5573cf	40767884552.0
615786290845.0	0f612d2457	837747678913.0
262186900161.0	4d4d0dcd87	1007880499417.0
263988667911.0	d6fd027be5	360665563834.0
84267276055.0	b5d07123ad	243085354378.0
21691974263.0	f13b3b6165	497223537211.0
623465940923.0	ceb9a07ea5	45545863835.0
453083442074.0	0f6dbbdb30	790838865505.0
309109376179.0	9169ca6d5a	404421960188.0
511945958852.0	352b40b5c0	736586592478.0
998775156781.0	bf3872a7d3	728478588316.0
278118034718.0	f13b3b6165	1066246387868.0
761477917627.0	64a36df4fd	289796357361.0
322597585293.0	24bd44662c	429076056339.0
410818242857.0	ffb1534003	753414141818.0
1060854647566.0	f34d970d24	112958654448.0
917311003639.0	c5109f501d	726919014445.0
759656649304.0	2cec94d7ee	954344346706.0
716935762737.0	a079e60491	362746822786.0
829202446469.0	ced0df8005	343733897092.0
167454651354.0	68a88215fb	19410441604.0
123615028168.0	7057a024fa	753643394161.0
597532020.0	a600201a54	979440197567.0
312306150190.0	1eda2d05fe	195311186396.0
891157379554.0	42e3d37b92	930061338295.0
540936942816.0	3dafdb4ffb	648186428345.0
123804081542.0	f059e2d0ae	189179591847.0
772897832725.0	f7fa9d85eb	508641918597.0
721439447228.0	4826392f0d	435938166480.0
632761761236.0	b8ab839602	411022403818.0
669116322644.0	3dafdb4ffb	866889672271.0
398136030049.0	9acbe40cf5	205150745640.0
130183523699.0	7af5819a25	17911315405.0
741652368711.0	3e5ce6a5c0	520321638020.0
750436715864.0	8570638f34	390756384967.0
807147207770.0	2ce794a618	420140059653.0
